"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H4","KOR","27","Korea, Rep.","OAS","Other Asia, nes",2021,"Export",6,1863657.97
"H4","KOR","27","Korea, Rep.","OAS","Other Asia, nes",2021,"Import",5,22545.15
"H4","KOR","27","Korea, Rep.","OAS","Other Asia, nes",2022,"Export",6,962877.457
"H4","KOR","27","Korea, Rep.","OAS","Other Asia, nes",2022,"Import",5,107071.631
"H4","KOR","27","Korea, Rep.","OAS","Other Asia, nes",2023,"Export",6,980130.797
"H4","KOR","27","Korea, Rep.","OAS","Other Asia, nes",2023,"Import",5,88860.298
"H4","KOR","27","Korea, Rep.","OAS","Other Asia, nes",2024,"Export",6,1393487.637
"H4","KOR","27","Korea, Rep.","OAS","Other Asia, nes",2024,"Import",5,79667.396
"H4","KOR","27","Korea, Rep.","OAS","Other Asia, nes",2025,"Export",6,1325567.64
"H4","KOR","27","Korea, Rep.","OAS","Other Asia, nes",2025,"Import",5,268789.5
"H4","KOR","27","Korea, Rep.","QAT","Qatar",2020,"Export",6,18274.423
"H4","KOR","27","Korea, Rep.","QAT","Qatar",2020,"Import",5,7207545.783
"H4","KOR","27","Korea, Rep.","QAT","Qatar",2021,"Export",6,25065.823
"H4","KOR","27","Korea, Rep.","QAT","Qatar",2021,"Import",5,11124177.771
"H4","KOR","27","Korea, Rep.","QAT","Qatar",2022,"Export",6,39037.459
"H4","KOR","27","Korea, Rep.","QAT","Qatar",2022,"Import",5,15914221.805
"H4","KOR","27","Korea, Rep.","QAT","Qatar",2023,"Export",6,35063.739
"H4","KOR","27","Korea, Rep.","QAT","Qatar",2023,"Import",5,14417532.034
"H4","KOR","27","Korea, Rep.","QAT","Qatar",2024,"Export",6,39461.693
"H4","KOR","27","Korea, Rep.","QAT","Qatar",2024,"Import",5,13719787.74
"H4","KOR","27","Korea, Rep.","QAT","Qatar",2025,"Export",6,88887.275
"H4","KOR","27","Korea, Rep.","QAT","Qatar",2025,"Import",5,9401896.32
"H4","KOR","27","Korea, Rep.","RUS","Russian Federation",2020,"Export",6,110785.977
"H4","KOR","27","Korea, Rep.","RUS","Russian Federation",2020,"Import",5,7875501.991
"H4","KOR","27","Korea, Rep.","RUS","Russian Federation",2021,"Export",6,150455.068
"H4","KOR","27","Korea, Rep.","RUS","Russian Federation",2021,"Import",5,13221380.502
"H4","KOR","27","Korea, Rep.","RUS","Russian Federation",2022,"Export",6,244443.674
"H4","KOR","27","Korea, Rep.","RUS","Russian Federation",2022,"Import",5,11157340.984
"H4","KOR","27","Korea, Rep.","RUS","Russian Federation",2023,"Export",6,310938.816
"H4","KOR","27","Korea, Rep.","RUS","Russian Federation",2023,"Import",5,5498603.931
"H4","KOR","27","Korea, Rep.","RUS","Russian Federation",2024,"Export",6,262082.879
"H4","KOR","27","Korea, Rep.","RUS","Russian Federation",2024,"Import",5,3535663.768
"H4","KOR","27","Korea, Rep.","RUS","Russian Federation",2025,"Export",6,213426.674
"H4","KOR","27","Korea, Rep.","RUS","Russian Federation",2025,"Import",5,3486127.29
"H4","KOR","27","Korea, Rep.","SAU","Saudi Arabia",2020,"Export",6,33628.411
"H4","KOR","27","Korea, Rep.","SAU","Saudi Arabia",2020,"Import",5,15162697.438
"H4","KOR","27","Korea, Rep.","SAU","Saudi Arabia",2021,"Export",6,97304.757
"H4","KOR","27","Korea, Rep.","SAU","Saudi Arabia",2021,"Import",5,23090841.55
"H4","KOR","27","Korea, Rep.","SAU","Saudi Arabia",2022,"Export",6,94859.818
"H4","KOR","27","Korea, Rep.","SAU","Saudi Arabia",2022,"Import",5,39959674.888
"H4","KOR","27","Korea, Rep.","SAU","Saudi Arabia",2023,"Export",6,97610.726
"H4","KOR","27","Korea, Rep.","SAU","Saudi Arabia",2023,"Import",5,31521398.35
"H4","KOR","27","Korea, Rep.","SAU","Saudi Arabia",2024,"Export",6,73684.699
"H4","KOR","27","Korea, Rep.","SAU","Saudi Arabia",2024,"Import",5,30352301.39
"H4","KOR","27","Korea, Rep.","SAU","Saudi Arabia",2025,"Export",6,70723.853
"H4","KOR","27","Korea, Rep.","SAU","Saudi Arabia",2025,"Import",5,26477677.893
"H4","KOR","27","Korea, Rep.","TUR","Turkey",2020,"Export",6,16606.845
"H4","KOR","27","Korea, Rep.","TUR","Turkey",2020,"Import",5,18055.382
"H4","KOR","27","Korea, Rep.","TUR","Turkey",2021,"Export",6,16747.597
"H4","KOR","27","Korea, Rep.","TUR","Turkey",2021,"Import",5,57200.419
"H4","KOR","27","Korea, Rep.","TUR","Turkey",2022,"Export",6,31061.922
"H4","KOR","27","Korea, Rep.","TUR","Turkey",2022,"Import",5,5126.069
"H4","KOR","27","Korea, Rep.","TUR","Turkey",2023,"Export",6,40876.02
"H4","KOR","27","Korea, Rep.","TUR","Turkey",2023,"Import",5,439.382
"H4","KOR","27","Korea, Rep.","TUR","Turkey",2024,"Export",6,29051.112
"H4","KOR","27","Korea, Rep.","TUR","Turkey",2024,"Import",5,71465.747
"H4","KOR","27","Korea, Rep.","TUR","Turkey",2025,"Export",6,20735.574
"H4","KOR","27","Korea, Rep.","TUR","Turkey",2025,"Import",5,58786.873
"H4","KOR","27","Korea, Rep.","USA","United States",2020,"Export",6,2357727.923
"H4","KOR","27","Korea, Rep.","USA","United States",2020,"Import",5,11869739.262
"H4","KOR","27","Korea, Rep.","USA","United States",2021,"Export",6,4810446.543
"H4","KOR","27","Korea, Rep.","USA","United States",2021,"Import",5,19890266.533
"H4","KOR","27","Korea, Rep.","USA","United States",2022,"Export",6,6501261.148
"H4","KOR","27","Korea, Rep.","USA","United States",2022,"Import",5,27854744.395
"H4","KOR","27","Korea, Rep.","USA","United States",2023,"Export",6,5867169.583
"H4","KOR","27","Korea, Rep.","USA","United States",2023,"Import",5,22310370.371
"H4","KOR","27","Korea, Rep.","USA","United States",2024,"Export",6,5459508.662
"H4","KOR","27","Korea, Rep.","USA","United States",2024,"Import",5,23208583.73
"H4","KOR","27","Korea, Rep.","USA","United States",2025,"Export",6,5766651.138
"H4","KOR","27","Korea, Rep.","USA","United States",2025,"Import",5,20625895.902
"H4","KOR","8542","Korea, Rep.","ARE","United Arab Emirates",2020,"Export",6,914.244
"H4","KOR","8542","Korea, Rep.","ARE","United Arab Emirates",2020,"Import",5,15198.679
"H4","KOR","8542","Korea, Rep.","ARE","United Arab Emirates",2021,"Export",6,2306.245
"H4","KOR","8542","Korea, Rep.","ARE","United Arab Emirates",2021,"Import",5,152.12
"H4","KOR","8542","Korea, Rep.","ARE","United Arab Emirates",2022,"Export",6,6191.287
"H4","KOR","8542","Korea, Rep.","ARE","United Arab Emirates",2022,"Import",5,2694.517
"H4","KOR","8542","Korea, Rep.","ARE","United Arab Emirates",2023,"Export",6,6776.855
"H4","KOR","8542","Korea, Rep.","ARE","United Arab Emirates",2023,"Import",5,4066.554
"H4","KOR","8542","Korea, Rep.","ARE","United Arab Emirates",2024,"Export",6,14961.097
"H4","KOR","8542","Korea, Rep.","ARE","United Arab Emirates",2024,"Import",5,6437.446
"H4","KOR","8542","Korea, Rep.","ARE","United Arab Emirates",2025,"Export",6,18799.712
"H4","KOR","8542","Korea, Rep.","ARE","United Arab Emirates",2025,"Import",5,12177.589
"H4","KOR","8542","Korea, Rep.","AUS","Australia",2020,"Export",6,958.836
"H4","KOR","8542","Korea, Rep.","AUS","Australia",2020,"Import",5,1587.013
"H4","KOR","8542","Korea, Rep.","AUS","Australia",2021,"Export",6,1707.187
"H4","KOR","8542","Korea, Rep.","AUS","Australia",2021,"Import",5,1245.9
"H4","KOR","8542","Korea, Rep.","AUS","Australia",2022,"Export",6,1562.089
"H4","KOR","8542","Korea, Rep.","AUS","Australia",2022,"Import",5,2053.022
"H4","KOR","8542","Korea, Rep.","AUS","Australia",2023,"Export",6,3625.376
"H4","KOR","8542","Korea, Rep.","AUS","Australia",2023,"Import",5,3224.6
"H4","KOR","8542","Korea, Rep.","AUS","Australia",2024,"Export",6,8925.089
"H4","KOR","8542","Korea, Rep.","AUS","Australia",2024,"Import",5,3226.156
"H4","KOR","8542","Korea, Rep.","AUS","Australia",2025,"Export",6,6153.746
"H4","KOR","8542","Korea, Rep.","AUS","Australia",2025,"Import",5,7613.052
"H4","KOR","8542","Korea, Rep.","CHN","China",2020,"Export",6,36220768.537
"H4","KOR","8542","Korea, Rep.","CHN","China",2020,"Import",5,16122200.56
"H4","KOR","8542","Korea, Rep.","CHN","China",2021,"Export",6,46483142.951
"H4","KOR","8542","Korea, Rep.","CHN","China",2021,"Import",5,20729679.902
"H4","KOR","8542","Korea, Rep.","CHN","China",2022,"Export",6,48812088.314
"H4","KOR","8542","Korea, Rep.","CHN","China",2022,"Import",5,23507577.999
"H4","KOR","8542","Korea, Rep.","CHN","China",2023,"Export",6,33178742.737
"H4","KOR","8542","Korea, Rep.","CHN","China",2023,"Import",5,16820693.79
"H4","KOR","8542","Korea, Rep.","CHN","China",2024,"Export",6,42264473.608
"H4","KOR","8542","Korea, Rep.","CHN","China",2024,"Import",5,19262093.661
"H4","KOR","8542","Korea, Rep.","CHN","China",2025,"Export",6,43270583.495
"H4","KOR","8542","Korea, Rep.","CHN","China",2025,"Import",5,19356459.566
"H4","KOR","8542","Korea, Rep.","DEU","Germany",2020,"Export",6,154059.762
"H4","KOR","8542","Korea, Rep.","DEU","Germany",2020,"Import",5,619094.188
"H4","KOR","8542","Korea, Rep.","DEU","Germany",2021,"Export",6,238493.352
"H4","KOR","8542","Korea, Rep.","DEU","Germany",2021,"Import",5,833397.701
"H4","KOR","8542","Korea, Rep.","DEU","Germany",2022,"Export",6,382689.83
"H4","KOR","8542","Korea, Rep.","DEU","Germany",2022,"Import",5,865260.105
"H4","KOR","8542","Korea, Rep.","DEU","Germany",2023,"Export",6,349203.531
"H4","KOR","8542","Korea, Rep.","DEU","Germany",2023,"Import",5,820186.989
"H4","KOR","8542","Korea, Rep.","DEU","Germany",2024,"Export",6,376361.809
"H4","KOR","8542","Korea, Rep.","DEU","Germany",2024,"Import",5,767384.372
"H4","KOR","8542","Korea, Rep.","DEU","Germany",2025,"Export",6,354532.621
"H4","KOR","8542","Korea, Rep.","DEU","Germany",2025,"Import",5,601063.6
"H4","KOR","8542","Korea, Rep.","IND","India",2020,"Export",6,1034489.314
"H4","KOR","8542","Korea, Rep.","IND","India",2020,"Import",5,1590.706
"H4","KOR","8542","Korea, Rep.","IND","India",2021,"Export",6,1220719.439
"H4","KOR","8542","Korea, Rep.","IND","India",2021,"Import",5,6844.812
"H4","KOR","8542","Korea, Rep.","IND","India",2022,"Export",6,2218361.641
"H4","KOR","8542","Korea, Rep.","IND","India",2022,"Import",5,4206.632
"H4","KOR","8542","Korea, Rep.","IND","India",2023,"Export",6,1912282.835
"H4","KOR","8542","Korea, Rep.","IND","India",2023,"Import",5,4921.608
"H4","KOR","8542","Korea, Rep.","IND","India",2024,"Export",6,2676513.556
"H4","KOR","8542","Korea, Rep.","IND","India",2024,"Import",5,51305.13
"H4","KOR","8542","Korea, Rep.","IND","India",2025,"Export",6,3194199.15
"H4","KOR","8542","Korea, Rep.","IND","India",2025,"Import",5,8381.885
"H4","KOR","8542","Korea, Rep.","IRN","Iran, Islamic Rep.",2020,"Export",6,4473.519
"H4","KOR","8542","Korea, Rep.","IRN","Iran, Islamic Rep.",2020,"Import",5,189.894
"H4","KOR","8542","Korea, Rep.","IRN","Iran, Islamic Rep.",2021,"Export",6,1645.093
"H4","KOR","8542","Korea, Rep.","IRN","Iran, Islamic Rep.",2021,"Import",5,0.009
"H4","KOR","8542","Korea, Rep.","IRN","Iran, Islamic Rep.",2022,"Export",6,5967.473
"H4","KOR","8542","Korea, Rep.","IRN","Iran, Islamic Rep.",2022,"Import",5,40.247
"H4","KOR","8542","Korea, Rep.","IRN","Iran, Islamic Rep.",2023,"Export",6,6330.308
"H4","KOR","8542","Korea, Rep.","IRN","Iran, Islamic Rep.",2024,"Export",6,526.006
"H4","KOR","8542","Korea, Rep.","IRN","Iran, Islamic Rep.",2025,"Import",5,0.225
"H4","KOR","8542","Korea, Rep.","ISR","Israel",2020,"Export",6,12029.886
"H4","KOR","8542","Korea, Rep.","ISR","Israel",2020,"Import",5,13141.905
"H4","KOR","8542","Korea, Rep.","ISR","Israel",2021,"Export",6,26223.457
"H4","KOR","8542","Korea, Rep.","ISR","Israel",2021,"Import",5,9127.411
"H4","KOR","8542","Korea, Rep.","ISR","Israel",2022,"Export",6,52348.123
"H4","KOR","8542","Korea, Rep.","ISR","Israel",2022,"Import",5,25606.894
"H4","KOR","8542","Korea, Rep.","ISR","Israel",2023,"Export",6,36891.717
"H4","KOR","8542","Korea, Rep.","ISR","Israel",2023,"Import",5,28076.088
"H4","KOR","8542","Korea, Rep.","ISR","Israel",2024,"Export",6,15671.556
"H4","KOR","8542","Korea, Rep.","ISR","Israel",2024,"Import",5,59481.717
"H4","KOR","8542","Korea, Rep.","ISR","Israel",2025,"Export",6,19114.358
"H4","KOR","8542","Korea, Rep.","ISR","Israel",2025,"Import",5,33366.351
"H4","KOR","8542","Korea, Rep.","JPN","Japan",2020,"Export",6,640113.012
"H4","KOR","8542","Korea, Rep.","JPN","Japan",2020,"Import",5,2556665.62
"H4","KOR","8542","Korea, Rep.","JPN","Japan",2021,"Export",6,971849.384
"H4","KOR","8542","Korea, Rep.","JPN","Japan",2021,"Import",5,3182959.499
"H4","KOR","8542","Korea, Rep.","JPN","Japan",2022,"Export",6,973907.57
"H4","KOR","8542","Korea, Rep.","JPN","Japan",2022,"Import",5,5308514.792
"H4","KOR","8542","Korea, Rep.","JPN","Japan",2023,"Export",6,1164992.373
"H4","KOR","8542","Korea, Rep.","JPN","Japan",2023,"Import",5,5065408.27
"H4","KOR","8542","Korea, Rep.","JPN","Japan",2024,"Export",6,797083.566
"H4","KOR","8542","Korea, Rep.","JPN","Japan",2024,"Import",5,5998314.882
"H4","KOR","8542","Korea, Rep.","JPN","Japan",2025,"Export",6,959124.663
"H4","KOR","8542","Korea, Rep.","JPN","Japan",2025,"Import",5,6307035.686
"H4","KOR","8542","Korea, Rep.","NLD","Netherlands",2020,"Export",6,92362.974
"H4","KOR","8542","Korea, Rep.","NLD","Netherlands",2020,"Import",5,31688.446
"H4","KOR","8542","Korea, Rep.","NLD","Netherlands",2021,"Export",6,107457.012
"H4","KOR","8542","Korea, Rep.","NLD","Netherlands",2021,"Import",5,38388.857
"H4","KOR","8542","Korea, Rep.","NLD","Netherlands",2022,"Export",6,98650.986
"H4","KOR","8542","Korea, Rep.","NLD","Netherlands",2022,"Import",5,18443.143
"H4","KOR","8542","Korea, Rep.","NLD","Netherlands",2023,"Export",6,107620.536
"H4","KOR","8542","Korea, Rep.","NLD","Netherlands",2023,"Import",5,22552.752
"H4","KOR","8542","Korea, Rep.","NLD","Netherlands",2024,"Export",6,103618.709
"H4","KOR","8542","Korea, Rep.","NLD","Netherlands",2024,"Import",5,36649.125
"H4","KOR","8542","Korea, Rep.","NLD","Netherlands",2025,"Export",6,128602.476
"H4","KOR","8542","Korea, Rep.","NLD","Netherlands",2025,"Import",5,76288.105
"H4","KOR","8542","Korea, Rep.","OAS","Other Asia, nes",2020,"Export",6,5885328.454
"H4","KOR","8542","Korea, Rep.","OAS","Other Asia, nes",2020,"Import",5,10950328.335
"H4","KOR","8542","Korea, Rep.","OAS","Other Asia, nes",2021,"Export",6,10080620.592
"H4","KOR","8542","Korea, Rep.","OAS","Other Asia, nes",2021,"Import",5,14604242.906
"H4","KOR","8542","Korea, Rep.","OAS","Other Asia, nes",2022,"Export",6,11791673.187
"H4","KOR","8542","Korea, Rep.","OAS","Other Asia, nes",2022,"Import",5,19399335.373
"H4","KOR","8542","Korea, Rep.","OAS","Other Asia, nes",2023,"Export",6,8986599.716
"H4","KOR","8542","Korea, Rep.","OAS","Other Asia, nes",2023,"Import",5,17285738.991
"H4","KOR","8542","Korea, Rep.","OAS","Other Asia, nes",2024,"Export",6,20543812.988
"H4","KOR","8542","Korea, Rep.","OAS","Other Asia, nes",2024,"Import",5,22749370.352
"H4","KOR","8542","Korea, Rep.","OAS","Other Asia, nes",2025,"Export",6,34772849.108
"H4","KOR","8542","Korea, Rep.","OAS","Other Asia, nes",2025,"Import",5,24307520.365
"H4","KOR","8542","Korea, Rep.","QAT","Qatar",2020,"Import",5,178.636
"H4","KOR","8542","Korea, Rep.","QAT","Qatar",2021,"Import",5,48.851
"H4","KOR","8542","Korea, Rep.","QAT","Qatar",2022,"Import",5,1437.621
"H4","KOR","8542","Korea, Rep.","QAT","Qatar",2023,"Export",6,26.334
"H4","KOR","8542","Korea, Rep.","QAT","Qatar",2023,"Import",5,17114.274
"H4","KOR","8542","Korea, Rep.","QAT","Qatar",2024,"Export",6,9.229
"H4","KOR","8542","Korea, Rep.","QAT","Qatar",2024,"Import",5,16717.262
"H4","KOR","8542","Korea, Rep.","QAT","Qatar",2025,"Export",6,7.895
"H4","KOR","8542","Korea, Rep.","QAT","Qatar",2025,"Import",5,137.534
"H4","KOR","8542","Korea, Rep.","RUS","Russian Federation",2020,"Export",6,54655.653
"H4","KOR","8542","Korea, Rep.","RUS","Russian Federation",2020,"Import",5,3003.655
"H4","KOR","8542","Korea, Rep.","RUS","Russian Federation",2021,"Export",6,56871.704
"H4","KOR","8542","Korea, Rep.","RUS","Russian Federation",2021,"Import",5,2655.825
"H4","KOR","8542","Korea, Rep.","RUS","Russian Federation",2022,"Export",6,18002.219
"H4","KOR","8542","Korea, Rep.","RUS","Russian Federation",2022,"Import",5,888.212
"H4","KOR","8542","Korea, Rep.","RUS","Russian Federation",2023,"Export",6,737.116
"H4","KOR","8542","Korea, Rep.","RUS","Russian Federation",2023,"Import",5,38.93
"H4","KOR","8542","Korea, Rep.","RUS","Russian Federation",2024,"Import",5,5.309
"H4","KOR","8542","Korea, Rep.","RUS","Russian Federation",2025,"Import",5,0.875
"H4","KOR","8542","Korea, Rep.","SAU","Saudi Arabia",2020,"Export",6,201.956
"H4","KOR","8542","Korea, Rep.","SAU","Saudi Arabia",2020,"Import",5,0.546
"H4","KOR","8542","Korea, Rep.","SAU","Saudi Arabia",2021,"Export",6,94.891
"H4","KOR","8542","Korea, Rep.","SAU","Saudi Arabia",2021,"Import",5,0.293
"H4","KOR","8542","Korea, Rep.","SAU","Saudi Arabia",2022,"Export",6,11.056
"H4","KOR","8542","Korea, Rep.","SAU","Saudi Arabia",2023,"Export",6,38.288
"H4","KOR","8542","Korea, Rep.","SAU","Saudi Arabia",2024,"Export",6,13.011
"H4","KOR","8542","Korea, Rep.","SAU","Saudi Arabia",2024,"Import",5,0.614
"H4","KOR","8542","Korea, Rep.","SAU","Saudi Arabia",2025,"Export",6,2.264
"H4","KOR","8542","Korea, Rep.","SAU","Saudi Arabia",2025,"Import",5,0.151
"H4","KOR","8542","Korea, Rep.","TUR","Turkey",2020,"Export",6,8713.147
"H4","KOR","8542","Korea, Rep.","TUR","Turkey",2020,"Import",5,814.541
"H4","KOR","8542","Korea, Rep.","TUR","Turkey",2021,"Export",6,14527.734
"H4","KOR","8542","Korea, Rep.","TUR","Turkey",2021,"Import",5,376.372
"H4","KOR","8542","Korea, Rep.","TUR","Turkey",2022,"Export",6,22482.197
"H4","KOR","8542","Korea, Rep.","TUR","Turkey",2022,"Import",5,286.56
"H4","KOR","8542","Korea, Rep.","TUR","Turkey",2023,"Export",6,98387.771
"H4","KOR","8542","Korea, Rep.","TUR","Turkey",2023,"Import",5,761.142
"H4","KOR","8542","Korea, Rep.","TUR","Turkey",2024,"Export",6,99762.429
"H4","KOR","8542","Korea, Rep.","TUR","Turkey",2024,"Import",5,1379.767
"H4","KOR","8542","Korea, Rep.","TUR","Turkey",2025,"Export",6,123441.13
"H4","KOR","8542","Korea, Rep.","TUR","Turkey",2025,"Import",5,4062.146
"H4","KOR","8542","Korea, Rep.","USA","United States",2020,"Export",6,1198944.849
"H4","KOR","8542","Korea, Rep.","USA","United States",2020,"Import",5,3062343.319
"H4","KOR","8542","Korea, Rep.","USA","United States",2021,"Export",6,1413107.505
"H4","KOR","8542","Korea, Rep.","USA","United States",2021,"Import",5,3099507.415
"H4","KOR","8542","Korea, Rep.","USA","United States",2022,"Export",6,1281485.761
"H4","KOR","8542","Korea, Rep.","USA","United States",2022,"Import",5,2536966.336
"H4","KOR","8542","Korea, Rep.","USA","United States",2023,"Export",6,716323.915
"H4","KOR","8542","Korea, Rep.","USA","United States",2023,"Import",5,2538510.136
"H4","KOR","8542","Korea, Rep.","USA","United States",2024,"Export",6,1644137.65
"H4","KOR","8542","Korea, Rep.","USA","United States",2024,"Import",5,2917984.157
"H4","KOR","8542","Korea, Rep.","USA","United States",2025,"Export",6,998450.013
"H4","KOR","8542","Korea, Rep.","USA","United States",2025,"Import",5,2373727.791
"H4","NLD","26","Netherlands","ARE","United Arab Emirates",2020,"Export",6,1141.207
"H4","NLD","26","Netherlands","ARE","United Arab Emirates",2020,"Import",5,303.893
"H4","NLD","26","Netherlands","ARE","United Arab Emirates",2021,"Export",6,4100.337
"H4","NLD","26","Netherlands","ARE","United Arab Emirates",2021,"Import",5,497.41
"H4","NLD","26","Netherlands","ARE","United Arab Emirates",2022,"Export",6,2869.262
"H4","NLD","26","Netherlands","ARE","United Arab Emirates",2022,"Import",5,465.042
"H4","NLD","26","Netherlands","ARE","United Arab Emirates",2023,"Export",6,20533.409
"H4","NLD","26","Netherlands","ARE","United Arab Emirates",2023,"Import",5,1750.839
"H4","NLD","26","Netherlands","ARE","United Arab Emirates",2024,"Export",6,14859.653
"H4","NLD","26","Netherlands","ARE","United Arab Emirates",2024,"Import",5,2573.752
"H4","NLD","26","Netherlands","ARE","United Arab Emirates",2025,"Export",6,13417.881
"H4","NLD","26","Netherlands","ARE","United Arab Emirates",2025,"Import",5,534.865
"H4","NLD","26","Netherlands","AUS","Australia",2020,"Export",6,13.3
"H4","NLD","26","Netherlands","AUS","Australia",2020,"Import",5,57138.911
"H4","NLD","26","Netherlands","AUS","Australia",2021,"Export",6,11.234
"H4","NLD","26","Netherlands","AUS","Australia",2021,"Import",5,139544.499
"H4","NLD","26","Netherlands","AUS","Australia",2022,"Export",6,77.728
"H4","NLD","26","Netherlands","AUS","Australia",2022,"Import",5,71893.921
"H4","NLD","26","Netherlands","AUS","Australia",2023,"Export",6,20.29
"H4","NLD","26","Netherlands","AUS","Australia",2023,"Import",5,55670.443
"H4","NLD","26","Netherlands","AUS","Australia",2024,"Export",6,54.037
"H4","NLD","26","Netherlands","AUS","Australia",2024,"Import",5,25057.569
"H4","NLD","26","Netherlands","AUS","Australia",2025,"Export",6,28.971
"H4","NLD","26","Netherlands","AUS","Australia",2025,"Import",5,183.646
"H4","NLD","26","Netherlands","CHN","China",2020,"Export",6,43673.276
"H4","NLD","26","Netherlands","CHN","China",2020,"Import",5,5610.455
"H4","NLD","26","Netherlands","CHN","China",2021,"Export",6,45676.24
"H4","NLD","26","Netherlands","CHN","China",2021,"Import",5,27416.893
"H4","NLD","26","Netherlands","CHN","China",2022,"Export",6,65163.62
"H4","NLD","26","Netherlands","CHN","China",2022,"Import",5,39734.193
"H4","NLD","26","Netherlands","CHN","China",2023,"Export",6,63910.17
"H4","NLD","26","Netherlands","CHN","China",2023,"Import",5,18729.737
"H4","NLD","26","Netherlands","CHN","China",2024,"Export",6,28329.042
"H4","NLD","26","Netherlands","CHN","China",2024,"Import",5,19815.576
"H4","NLD","26","Netherlands","CHN","China",2025,"Export",6,45225.348
"H4","NLD","26","Netherlands","CHN","China",2025,"Import",5,9875.875
"H4","NLD","26","Netherlands","DEU","Germany",2020,"Export",6,562209.01
"H4","NLD","26","Netherlands","DEU","Germany",2020,"Import",5,86283.415
"H4","NLD","26","Netherlands","DEU","Germany",2021,"Export",6,544381.292
"H4","NLD","26","Netherlands","DEU","Germany",2021,"Import",5,108655.43
"H4","NLD","26","Netherlands","DEU","Germany",2022,"Export",6,195707.999
"H4","NLD","26","Netherlands","DEU","Germany",2022,"Import",5,103835.174
"H4","NLD","26","Netherlands","DEU","Germany",2023,"Export",6,393383.524
"H4","NLD","26","Netherlands","DEU","Germany",2023,"Import",5,75318.643
"H4","NLD","26","Netherlands","DEU","Germany",2024,"Export",6,319386.004
"H4","NLD","26","Netherlands","DEU","Germany",2024,"Import",5,59674.383
"H4","NLD","26","Netherlands","DEU","Germany",2025,"Export",6,270667.002
"H4","NLD","26","Netherlands","DEU","Germany",2025,"Import",5,75211.214
"H4","NLD","26","Netherlands","IND","India",2020,"Export",6,8948.115
"H4","NLD","26","Netherlands","IND","India",2020,"Import",5,160.52
"H4","NLD","26","Netherlands","IND","India",2021,"Export",6,3903.267
"H4","NLD","26","Netherlands","IND","India",2021,"Import",5,174.746
"H4","NLD","26","Netherlands","IND","India",2022,"Export",6,9082.536
"H4","NLD","26","Netherlands","IND","India",2022,"Import",5,1936.894
"H4","NLD","26","Netherlands","IND","India",2023,"Export",6,9761.331
"H4","NLD","26","Netherlands","IND","India",2023,"Import",5,479.289
"H4","NLD","26","Netherlands","IND","India",2024,"Export",6,6868.976
"H4","NLD","26","Netherlands","IND","India",2024,"Import",5,487.481
"H4","NLD","26","Netherlands","IND","India",2025,"Export",6,8733.777
"H4","NLD","26","Netherlands","IND","India",2025,"Import",5,1221.268
"H4","NLD","26","Netherlands","IRN","Iran, Islamic Rep.",2020,"Import",5,2067.13
"H4","NLD","26","Netherlands","IRN","Iran, Islamic Rep.",2021,"Import",5,3722.057
"H4","NLD","26","Netherlands","IRN","Iran, Islamic Rep.",2022,"Import",5,2306.331
"H4","NLD","26","Netherlands","IRN","Iran, Islamic Rep.",2023,"Import",5,6207.899
"H4","NLD","26","Netherlands","IRN","Iran, Islamic Rep.",2024,"Import",5,2822.229
"H4","NLD","26","Netherlands","IRN","Iran, Islamic Rep.",2025,"Import",5,1090.282
"H4","NLD","26","Netherlands","ISR","Israel",2020,"Export",6,23.211
"H4","NLD","26","Netherlands","ISR","Israel",2020,"Import",5,260.169
"H4","NLD","26","Netherlands","ISR","Israel",2021,"Export",6,47.874
"H4","NLD","26","Netherlands","ISR","Israel",2021,"Import",5,72.281
"H4","NLD","26","Netherlands","ISR","Israel",2022,"Export",6,284.676
"H4","NLD","26","Netherlands","ISR","Israel",2022,"Import",5,4.169
"H4","NLD","26","Netherlands","ISR","Israel",2023,"Export",6,452.506
"H4","NLD","26","Netherlands","ISR","Israel",2023,"Import",5,14.834
"H4","NLD","26","Netherlands","ISR","Israel",2024,"Export",6,564.951
"H4","NLD","26","Netherlands","ISR","Israel",2024,"Import",5,9.855
"H4","NLD","26","Netherlands","ISR","Israel",2025,"Export",6,217.915
"H4","NLD","26","Netherlands","ISR","Israel",2025,"Import",5,16.17
"H4","NLD","26","Netherlands","JPN","Japan",2020,"Export",6,2637.838
"H4","NLD","26","Netherlands","JPN","Japan",2020,"Import",5,5613.386
"H4","NLD","26","Netherlands","JPN","Japan",2021,"Export",6,1483.826
"H4","NLD","26","Netherlands","JPN","Japan",2021,"Import",5,14909.886
"H4","NLD","26","Netherlands","JPN","Japan",2022,"Export",6,148.619
"H4","NLD","26","Netherlands","JPN","Japan",2022,"Import",5,764.926
"H4","NLD","26","Netherlands","JPN","Japan",2023,"Export",6,2525.293
"H4","NLD","26","Netherlands","JPN","Japan",2023,"Import",5,2093.113
"H4","NLD","26","Netherlands","JPN","Japan",2024,"Export",6,120.08
"H4","NLD","26","Netherlands","JPN","Japan",2024,"Import",5,14257.268
"H4","NLD","26","Netherlands","JPN","Japan",2025,"Export",6,1875.395
"H4","NLD","26","Netherlands","JPN","Japan",2025,"Import",5,9.617
